Liquid Conductivity,Total Concentration,CPP,section,stick,x_lo,x_hi,y_lo,y_hi,default_color,effective_center_x,effective_center_y,top_depth,bottom_depth,mid_depth,top_angle,side_angle,top_depth_adj,bottom_depth_adj,mid_depth_adj,concentration_<12,concentration_<10,concentration_<9,concentration_<8,concentration_<6,concentration_<4
1.61,387.593060298584,5.05836575875486,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.84604623836967,156.84604623836967,156.84604623836967,27.81977619748942,30.452979490761543,156.86336850124894,156.86336850124894,156.86336850124894,775.0,771.0,767.0,765.0,756.0,732.0
1.57,313.990750682006,4.51206715634837,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.84644472415573,156.84644472415573,156.84644472415573,27.81977619748942,30.452979490761543,156.863766987035,156.863766987035,156.863766987035,955.0,953.0,952.0,950.0,944.0,910.0
1.59,435.351501209618,4.60526315789474,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.84684719792352,156.84684719792352,156.84684719792352,27.81977619748942,30.452979490761543,156.8641694608028,156.8641694608028,156.8641694608028,915.0,912.0,908.0,905.0,900.0,870.0
1.62,604.05883056116,5.67066521264995,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.84724755724778,156.84724755724778,156.84724755724778,27.81977619748942,30.452979490761543,156.86456982012706,156.86456982012706,156.86456982012706,918.0,917.0,913.0,908.0,898.0,865.0
1.62,404.503979342019,4.88505747126437,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.84764571237238,156.84764571237238,156.84764571237238,27.81977619748942,30.452979490761543,156.86496797525166,156.86496797525166,156.86496797525166,696.0,696.0,694.0,689.0,682.0,662.0
1.62,394.054872055306,5.40216086434574,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.84798530379217,156.84798530379217,156.84798530379217,27.81977619748942,30.452979490761543,156.86530756667145,156.86530756667145,156.86530756667145,835.0,833.0,831.0,825.0,816.0,788.0
1.59,544.623658171327,7.13489409141583,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.84834803009696,156.84834803009696,156.84834803009696,27.81977619748942,30.452979490761543,156.86567029297623,156.86567029297623,156.86567029297623,900.0,897.0,893.0,887.0,877.0,833.0
1.59,418.261450318806,5.92885375494071,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.84871495099077,156.84871495099077,156.84871495099077,27.81977619748942,30.452979490761543,156.86603721387004,156.86603721387004,156.86603721387004,763.0,759.0,759.0,756.0,747.0,714.0
1.61,351.738256450768,6.25,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8490542836253,156.8490542836253,156.8490542836253,27.81977619748942,30.452979490761543,156.86637654650457,156.86637654650457,156.86637654650457,881.0,880.0,880.0,876.0,867.0,825.0
1.6,357.06575269487,5.17435320584927,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8494524241416,156.8494524241416,156.8494524241416,27.81977619748942,30.452979490761543,156.86677468702086,156.86677468702086,156.86677468702086,892.0,889.0,888.0,883.0,874.0,843.0
1.57,569.386766875861,4.84359233097881,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.84981897557984,156.84981897557984,156.84981897557984,27.81977619748942,30.452979490761543,156.8671412384591,156.8671412384591,156.8671412384591,993.0,991.0,987.0,979.0,968.0,943.0
1.59,329.405794468353,4.53955901426719,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85016209815382,156.85016209815382,156.85016209815382,27.81977619748942,30.452979490761543,156.8674843610331,156.8674843610331,156.8674843610331,776.0,771.0,769.0,766.0,759.0,736.0
1.6,506.438672112187,6.55339805825243,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85052171674533,156.85052171674533,156.85052171674533,27.81977619748942,30.452979490761543,156.8678439796246,156.8678439796246,156.8678439796246,824.0,824.0,820.0,817.0,804.0,770.0
1.58,201.996061416595,3.66197183098592,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85086120043215,156.85086120043215,156.85086120043215,27.81977619748942,30.452979490761543,156.86818346331142,156.86818346331142,156.86818346331142,711.0,710.0,710.0,709.0,704.0,684.0
1.62,411.374027299533,5.43093270365998,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85125921769676,156.85125921769676,156.85125921769676,27.81977619748942,30.452979490761543,156.86858148057604,156.86858148057604,156.86858148057604,852.0,847.0,845.0,840.0,828.0,801.0
1.66,392.151291816678,4.89510489510489,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85161419857465,156.85161419857465,156.85161419857465,27.81977619748942,30.452979490761543,156.86893646145393,156.86893646145393,156.86893646145393,860.0,858.0,855.0,851.0,840.0,816.0
1.72,418.486432075758,6.77966101694915,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85195810623838,156.85195810623838,156.85195810623838,27.81977619748942,30.452979490761543,156.86928036911766,156.86928036911766,156.86928036911766,890.0,885.0,882.0,881.0,872.0,825.0
1.75,434.177947635216,5.53459119496855,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85236386785022,156.85236386785022,156.85236386785022,27.81977619748942,30.452979490761543,156.8696861307295,156.8696861307295,156.8696861307295,798.0,795.0,792.0,786.0,779.0,751.0
1.75,496.756548386845,5.04484304932735,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85272365495746,156.85272365495746,156.85272365495746,27.81977619748942,30.452979490761543,156.87004591783673,156.87004591783673,156.87004591783673,897.0,892.0,887.0,883.0,869.0,847.0
1.89,509.080564569886,5.13552068473609,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8530658164289,156.8530658164289,156.8530658164289,27.81977619748942,30.452979490761543,156.87038807930819,156.87038807930819,156.87038807930819,702.0,701.0,700.0,695.0,686.0,665.0
2.12,366.085222161025,4.95689655172414,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85354990677715,156.85354990677715,156.85354990677715,27.81977619748942,30.452979490761543,156.87087216965642,156.87087216965642,156.87087216965642,934.0,928.0,925.0,919.0,912.0,882.0
2.34,311.022076789574,4.73047304730473,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8539518864688,156.8539518864688,156.8539518864688,27.81977619748942,30.452979490761543,156.87127414934807,156.87127414934807,156.87127414934807,910.0,909.0,907.0,903.0,891.0,866.0
2.53,358.663595351239,5.18672199170125,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8545866913748,156.8545866913748,156.8545866913748,27.81977619748942,30.452979490761543,156.87190895425408,156.87190895425408,156.87190895425408,972.0,964.0,961.0,952.0,940.0,914.0
2.48,559.18272470739,7.52688172043011,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8549145606445,156.8549145606445,156.8549145606445,27.81977619748942,30.452979490761543,156.87223682352376,156.87223682352376,156.87223682352376,747.0,744.0,740.0,737.0,727.0,688.0
2.47,364.874778777624,5.625,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.855307833702,156.855307833702,156.855307833702,27.81977619748942,30.452979490761543,156.87263009658128,156.87263009658128,156.87263009658128,802.0,800.0,799.0,791.0,786.0,755.0
2.3,397.53291533225,7.45967741935484,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85570205931677,156.85570205931677,156.85570205931677,27.81977619748942,30.452979490761543,156.87302432219604,156.87302432219604,156.87302432219604,497.0,496.0,494.0,491.0,482.0,459.0
2.24,235.020593762191,4.31034482758621,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85605699645893,156.85605699645893,156.85605699645893,27.81977619748942,30.452979490761543,156.8733792593382,156.8733792593382,156.8733792593382,581.0,580.0,579.0,577.0,572.0,555.0
2.21,300.028157127142,4.10509031198686,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8564154125738,156.8564154125738,156.8564154125738,27.81977619748942,30.452979490761543,156.87373767545307,156.87373767545307,156.87373767545307,613.0,609.0,607.0,602.0,596.0,584.0
2.19,285.83084207897,3.90492359932088,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85675807706215,156.85675807706215,156.85675807706215,27.81977619748942,30.452979490761543,156.87408033994143,156.87408033994143,156.87408033994143,589.0,589.0,589.0,585.0,580.0,566.0
2.09,222.141013099885,4.28816466552316,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85706092613037,156.85706092613037,156.85706092613037,27.81977619748942,30.452979490761543,156.87438318900965,156.87438318900965,156.87438318900965,585.0,583.0,582.0,580.0,575.0,558.0
2.04,213.805924956174,5.5,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85750136316994,156.85750136316994,156.85750136316994,27.81977619748942,30.452979490761543,156.87482362604922,156.87482362604922,156.87482362604922,604.0,600.0,600.0,595.0,587.0,567.0
1.91,241.564671176534,4.71544715447155,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8579015976324,156.8579015976324,156.8579015976324,27.81977619748942,30.452979490761543,156.87522386051168,156.87522386051168,156.87522386051168,616.0,615.0,614.0,613.0,608.0,586.0
1.87,156.706102442534,5.30120481927711,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8583035115513,156.8583035115513,156.8583035115513,27.81977619748942,30.452979490761543,156.87562577443057,156.87562577443057,156.87562577443057,418.0,415.0,415.0,414.0,410.0,393.0
1.81,394.510525137916,6.02409638554217,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85870922529955,156.85870922529955,156.85870922529955,27.81977619748942,30.452979490761543,156.87603148817882,156.87603148817882,156.87603148817882,584.0,581.0,580.0,574.0,570.0,546.0
1.73,300.200592796641,4.94037478705281,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8591059068577,156.8591059068577,156.8591059068577,27.81977619748942,30.452979490761543,156.87642816973698,156.87642816973698,156.87642816973698,591.0,587.0,585.0,579.0,574.0,558.0
1.77,254.380031492151,6.40776699029126,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85950034228406,156.85950034228406,156.85950034228406,27.81977619748942,30.452979490761543,156.87682260516334,156.87682260516334,156.87682260516334,517.0,515.0,512.0,511.0,505.0,482.0
1.85,306.856798932401,6.28683693516699,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.85982616730368,156.85982616730368,156.85982616730368,27.81977619748942,30.452979490761543,156.87714843018296,156.87714843018296,156.87714843018296,513.0,509.0,507.0,505.0,495.0,477.0
1.89,226.863802880272,4.76190476190476,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8601975931876,156.8601975931876,156.8601975931876,27.81977619748942,30.452979490761543,156.87751985606687,156.87751985606687,156.87751985606687,569.0,567.0,566.0,562.0,559.0,540.0
1.8,246.488024977692,5.30612244897959,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8606019538032,156.8606019538032,156.8606019538032,27.81977619748942,30.452979490761543,156.8779242166825,156.8779242166825,156.8779242166825,491.0,490.0,487.0,484.0,479.0,464.0
1.84,256.430191583411,7.40740740740741,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86094605472502,156.86094605472502,156.86094605472502,27.81977619748942,30.452979490761543,156.8782683176043,156.8782683176043,156.8782683176043,488.0,486.0,484.0,481.0,474.0,450.0
1.77,249.197009628726,6.58783783783784,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8614042051794,156.8614042051794,156.8614042051794,27.81977619748942,30.452979490761543,156.8787264680587,156.8787264680587,156.8787264680587,594.0,592.0,591.0,586.0,577.0,553.0
1.73,275.776267497392,5.68383658969805,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8618007406197,156.8618007406197,156.8618007406197,27.81977619748942,30.452979490761543,156.879123003499,156.879123003499,156.879123003499,565.0,563.0,561.0,560.0,555.0,531.0
1.71,180.185039624838,4.65116279069767,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86214477292896,156.86214477292896,156.86214477292896,27.81977619748942,30.452979490761543,156.87946703580823,156.87946703580823,156.87946703580823,475.0,473.0,472.0,470.0,469.0,451.0
1.61,182.143343079523,5.03875968992248,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86251673297548,156.86251673297548,156.86251673297548,27.81977619748942,30.452979490761543,156.87983899585475,156.87983899585475,156.87983899585475,519.0,516.0,516.0,514.0,510.0,490.0
1.53,174.300805970574,4.37158469945355,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86287212208316,156.86287212208316,156.86287212208316,27.81977619748942,30.452979490761543,156.88019438496244,156.88019438496244,156.88019438496244,367.0,366.0,364.0,362.0,361.0,350.0
1.48,211.072866443538,4.75206611570248,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86322665765482,156.86322665765482,156.86322665765482,27.81977619748942,30.452979490761543,156.8805489205341,156.8805489205341,156.8805489205341,487.0,484.0,483.0,480.0,477.0,461.0
1.48,188.288670267853,4.64135021097046,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86362046215402,156.86362046215402,156.86362046215402,27.81977619748942,30.452979490761543,156.8809427250333,156.8809427250333,156.8809427250333,476.0,474.0,474.0,469.0,467.0,452.0
1.5,335.016801808868,6.29213483146067,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86399534125948,156.86399534125948,156.86399534125948,27.81977619748942,30.452979490761543,156.88131760413876,156.88131760413876,156.88131760413876,449.0,445.0,445.0,442.0,437.0,417.0
1.44,227.169306223187,6.28415300546448,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86432588036814,156.86432588036814,156.86432588036814,27.81977619748942,30.452979490761543,156.88164814324742,156.88164814324742,156.88164814324742,372.0,366.0,363.0,360.0,355.0,343.0
1.42,186.575737610515,5.49199084668192,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86472420311335,156.86472420311335,156.86472420311335,27.81977619748942,30.452979490761543,156.88204646599263,156.88204646599263,156.88204646599263,442.0,437.0,437.0,435.0,427.0,413.0
1.41,217.187357261333,6.81818181818182,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86509525880814,156.86509525880814,156.86509525880814,27.81977619748942,30.452979490761543,156.88241752168742,156.88241752168742,156.88241752168742,399.0,396.0,395.0,394.0,386.0,369.0
1.41,264.190592126101,6.15384615384615,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86542525055003,156.86542525055003,156.86542525055003,27.81977619748942,30.452979490761543,156.8827475134293,156.8827475134293,156.8827475134293,458.0,455.0,452.0,449.0,440.0,427.0
1.35,225.238169184846,6.66666666666667,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86579818536254,156.86579818536254,156.86579818536254,27.81977619748942,30.452979490761543,156.8831204482418,156.8831204482418,156.8831204482418,407.0,405.0,404.0,402.0,399.0,378.0
1.36,229.111293521389,3.6117381489842,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86612593694593,156.86612593694593,156.86612593694593,27.81977619748942,30.452979490761543,156.8834481998252,156.8834481998252,156.8834481998252,445.0,443.0,443.0,439.0,436.0,427.0
1.41,187.934522806896,5.06912442396313,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8664901351531,156.8664901351531,156.8664901351531,27.81977619748942,30.452979490761543,156.88381239803238,156.88381239803238,156.88381239803238,438.0,434.0,433.0,431.0,429.0,412.0
1.4,220.644652847875,7.73333333333333,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86682007173084,156.86682007173084,156.86682007173084,27.81977619748942,30.452979490761543,156.88414233461012,156.88414233461012,156.88414233461012,381.0,375.0,373.0,372.0,363.0,346.0
1.36,218.207724932581,5.77319587628866,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86719715810574,156.86719715810574,156.86719715810574,27.81977619748942,30.452979490761543,156.88451942098501,156.88451942098501,156.88451942098501,489.0,485.0,484.0,483.0,478.0,457.0
1.36,179.40150852519,5.13447432762836,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86753573253625,156.86753573253625,156.86753573253625,27.81977619748942,30.452979490761543,156.88485799541553,156.88485799541553,156.88485799541553,413.0,409.0,407.0,407.0,401.0,388.0
1.33,284.876309667809,6.93877551020408,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8678984735295,156.8678984735295,156.8678984735295,27.81977619748942,30.452979490761543,156.88522073640877,156.88522073640877,156.88522073640877,495.0,490.0,487.0,482.0,477.0,456.0
1.3,171.432236884871,4.79616306954436,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86819544679227,156.86819544679227,156.86819544679227,27.81977619748942,30.452979490761543,156.88551770967155,156.88551770967155,156.88551770967155,421.0,417.0,417.0,413.0,410.0,397.0
1.27,257.004221972678,5.58035714285714,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86849331766012,156.86849331766012,156.86849331766012,27.81977619748942,30.452979490761543,156.8858155805394,156.8858155805394,156.8858155805394,450.0,448.0,444.0,441.0,440.0,423.0
1.27,137.66223751355,4.76190476190476,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8688299487473,156.8688299487473,156.8688299487473,27.81977619748942,30.452979490761543,156.88615221162658,156.88615221162658,156.88615221162658,361.0,357.0,356.0,354.0,352.0,340.0
1.21,191.788155483129,4.08653846153846,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.86920385103804,156.86920385103804,156.86920385103804,27.81977619748942,30.452979490761543,156.8865261139173,156.8865261139173,156.8865261139173,419.0,416.0,415.0,413.0,409.0,399.0
1.27,185.103396461693,5.85365853658537,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8695340632382,156.8695340632382,156.8695340632382,27.81977619748942,30.452979490761543,156.88685632611748,156.88685632611748,156.88685632611748,415.0,410.0,409.0,407.0,403.0,386.0
1.25,171.853036014705,4.375,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8698956542633,156.8698956542633,156.8698956542633,27.81977619748942,30.452979490761543,156.88721791714258,156.88721791714258,156.88721791714258,484.0,480.0,480.0,478.0,472.0,459.0
1.2,233.719298987122,5.80046403712297,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.870228923547,156.870228923547,156.870228923547,27.81977619748942,30.452979490761543,156.88755118642626,156.88755118642626,156.88755118642626,435.0,431.0,429.0,427.0,422.0,406.0
1.18,215.990903516003,5.68720379146919,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.87059248908307,156.87059248908307,156.87059248908307,27.81977619748942,30.452979490761543,156.88791475196234,156.88791475196234,156.88791475196234,423.0,422.0,420.0,416.0,414.0,398.0
1.22,221.443517335133,5.41237113402062,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.87089507299052,156.87089507299052,156.87089507299052,27.81977619748942,30.452979490761543,156.8882173358698,156.8882173358698,156.8882173358698,393.0,388.0,388.0,385.0,381.0,367.0
1.19,240.421677333455,4.13625304136253,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.87119163504053,156.87119163504053,156.87119163504053,27.81977619748942,30.452979490761543,156.8885138979198,156.8885138979198,156.8885138979198,418.0,411.0,410.0,408.0,407.0,394.0
1.19,215.910320165529,5.08474576271186,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.87152640138615,156.87152640138615,156.87152640138615,27.81977619748942,30.452979490761543,156.88884866426542,156.88884866426542,156.88884866426542,419.0,413.0,412.0,410.0,404.0,392.0
1.23,212.73956088841,7.14285714285714,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8719242954682,156.8719242954682,156.8719242954682,27.81977619748942,30.452979490761543,156.88924655834748,156.88924655834748,156.88924655834748,394.0,392.0,391.0,388.0,382.0,364.0
1.23,116.117935092934,2.58823529411765,230_4,stick1,0.0,0.03,0.0,0.032,5.0,0.015,0.016,156.8722995752785,156.8722995752785,156.8722995752785,27.81977619748942,30.452979490761543,156.88962183815778,156.88962183815778,156.88962183815778,429.0,425.0,425.0,424.0,420.0,414.0
